"gene","HR","p","adj_p"
"BX571818.1",1.20255720987869,0.261527579366029,0.805914349140505
"AC010184.1",0.695656632821147,0.26210245894689,0.805914349140505
"AC096751.2",0.869526147100944,0.26398009748649,0.809260253606773
"NNMT",1.07301315623405,0.266313396049265,0.814570319744366
"NOX4",1.1129350252472,0.26762223271615,0.814894663663783
"ZNF683",1.09528957034126,0.267480896470444,0.814894663663783
"GPR161",1.12295603584627,0.268352682295758,0.815286736571193
"AFAP1L1",1.13785820187582,0.268996432950908,0.815414243061477
"COL16A1",1.08864095070993,0.270366888330109,0.815917892399325
"ZNF135",1.22362996848488,0.270128002894989,0.815917892399325
"EFNB3",1.14991199165491,0.275374772175026,0.816483186645865
"FNDC4",1.10913106747582,0.272723648934618,0.816483186645865
"MICU3",1.1783150241786,0.272556806293463,0.816483186645865
"NTM",1.08041982763923,0.273004392649458,0.816483186645865
"MACC1",0.922543851734596,0.273641526701484,0.816483186645865
"Y_RNA",0.999307179645183,0.271299628671303,0.816483186645865
"IGHV1-69",0.961366478232813,0.274960109987119,0.816483186645865
"AC026368.1",0.896202608192861,0.274419224581332,0.816483186645865
"GPT",1.0636324026406,0.277459802730448,0.820363487337418
"HLA-B",0.91446314201913,0.278151582983797,0.820363487337418
"LINC01579",1.34675845691939,0.278499781679124,0.820363487337418
"MMP25",0.882167897708208,0.290994185554627,0.821788213036668
"MRC2",1.07741317858889,0.285641685775068,0.821788213036668
"IBSP",1.07245055392672,0.293063012292041,0.821788213036668
"KLHL4",1.25673215293321,0.293912157408138,0.821788213036668
"FBXL15",1.10565823506905,0.29598304996903,0.821788213036668
"TECTA",1.68788778387227,0.291491872719179,0.821788213036668
"PDGFRB",1.07917574782997,0.297178025378574,0.821788213036668
"CD2",0.93023397906913,0.293628211419676,0.821788213036668
"PPP1R3C",1.07842750781926,0.296047315997852,0.821788213036668
"ANGPTL2",1.07304216404979,0.280816819020742,0.821788213036668
"SLC25A48",0.794569916397168,0.290131035023246,0.821788213036668
"CCL28",0.941118249103934,0.291716374341521,0.821788213036668
"OLFML2B",1.0720064970755,0.290443203005436,0.821788213036668
"AVPR1A",1.12192154161317,0.282959602984509,0.821788213036668
"LDHD",1.06171771374124,0.292754822191754,0.821788213036668
"PAH",0.918787581395104,0.296606832280801,0.821788213036668
"UCN3",0.930386659830663,0.2891039042227,0.821788213036668
"FLRT2",1.17828179849906,0.294812812836273,0.821788213036668
"CYP27C1",1.26145915521503,0.296319579736231,0.821788213036668
"MME",0.938529617623738,0.280896211636129,0.821788213036668
"HLA-DRA",0.942601357653603,0.293924443871884,0.821788213036668
"SLC44A4",0.931863743137914,0.29147042006788,0.821788213036668
"IGLV3-19",0.968286822126912,0.28212202489587,0.821788213036668
"IGKV2-24",0.964108618448688,0.294866200763182,0.821788213036668
"STARD4-AS1",0.823232210353394,0.296339122656783,0.821788213036668
"IGKV2D-40",1.04749573787387,0.282707497768302,0.821788213036668
"CLEC5A",0.914482374398266,0.296229353592201,0.821788213036668
"LINC00562",0.788227978979638,0.282208555717364,0.821788213036668
"MANEA-DT",0.806019128699924,0.292077159431512,0.821788213036668
"AC092376.2",1.30901970400329,0.286290318143293,0.821788213036668
"GJC1",1.1087511406865,0.299567804158346,0.825253636830378
"CLECL1",0.82185363551948,0.300258334285887,0.825253636830378
"TAFA5",1.09281454058146,0.300211408329492,0.825253636830378
"ENOX1",1.12967585529982,0.301550190199169,0.827126533845898
"RP1",0.733101115499685,0.304213237650252,0.829394239468997
"DGKI",1.22122209834681,0.304123488019212,0.829394239468997
"COMTD1",1.08449078471994,0.303567982089491,0.829394239468997
"SPOCK2",1.08865795639668,0.305728995215411,0.830737237361283
"ZDHHC12",1.11399779945821,0.305932015825299,0.830737237361283
"SFRP4",1.04128335187993,0.309093089735928,0.832646394815472
"CD3D",0.933697093437791,0.308894216848071,0.832646394815472
"GBP1P1",1.1023723337903,0.307412091264452,0.832646394815472
"TRBV7-9",0.918975860133564,0.308705548681209,0.832646394815472
"MMP9",0.951325888168515,0.311958393550388,0.833734957121847
"CLSTN2",1.10143907663819,0.311458852714296,0.833734957121847
"AC037198.1",0.920853668924796,0.310742392584627,0.833734957121847
"TRBV7-2",0.917390986486848,0.31019925774068,0.833734957121847
"CDK14",1.08942777689498,0.313694431068617,0.836724319090504
"MEDAG",1.0674787859333,0.315997585686441,0.837703093255091
"PDPN",0.935326706996896,0.315241922479745,0.837703093255091
"NCF1C",1.08966776640557,0.316873791540263,0.837703093255091
"FAM110B",1.13003738787451,0.317152536413182,0.837703093255091
"FRMD3",1.08290334119628,0.316430773270191,0.837703093255091
"KCND2",1.18556457159044,0.319291782644243,0.841712773313131
"CR2",1.05975857452678,0.328035425347353,0.84793771749189
"KLF7",0.916278448794531,0.331594671804092,0.84793771749189
"LGR5",0.955112265940403,0.331238861986927,0.84793771749189
"SLC24A2",1.32048015552454,0.325141624701146,0.84793771749189
"NCF1",1.10556579082092,0.325953039267857,0.84793771749189
"CD3G",0.901881263806119,0.329977782249493,0.84793771749189
"PRTG",1.28209643040763,0.327086425093722,0.84793771749189
"COL8A2",1.07082248948609,0.329233827924768,0.84793771749189
"BNC2",1.10042352860792,0.331665675476533,0.84793771749189
"SHISA2",0.926078087381278,0.328150094148236,0.84793771749189
"ARSI",1.09132766064717,0.324989193940301,0.84793771749189
"ROBO2",0.883595954500407,0.331355108958745,0.84793771749189
"IGHV3-74",0.968584793239993,0.327057394247592,0.84793771749189
"DLX6-AS1",0.823607266677275,0.328511842606667,0.84793771749189
"MIR4280HG",0.733062232743194,0.323520776073549,0.84793771749189
"APOBEC3G",1.09635778505899,0.325121363781609,0.84793771749189
"TIFAB",0.781016486541445,0.332602359799509,0.848731068791592
"SLC11A1",1.06765754215448,0.378677307524546,0.850194581459563
"SEMA3A",1.06530207182731,0.396597914733554,0.850194581459563
"P2RY10",0.912708875077251,0.370158227255531,0.850194581459563
"RUNX1T1",1.12187970616413,0.361476958494094,0.850194581459563
"COL5A3",1.07523699371355,0.346632089942971,0.850194581459563
"PPEF1",1.18813290331989,0.39429866007843,0.850194581459563
"CENPM",0.92612883156221,0.354182379596941,0.850194581459563
"APOBEC3H",1.12498410966144,0.376061315140423,0.850194581459563
"MLC1",0.798945440928989,0.374366009345149,0.850194581459563
"GZMB",0.956409286277299,0.389223939641024,0.850194581459563
"DOK5",1.11076674485482,0.348775681242925,0.850194581459563
"SRPX2",0.950795920012437,0.370637967723782,0.850194581459563
"FGF14",1.33191862061334,0.353974886266174,0.850194581459563
"TRPS1",1.0901308283919,0.354590203517522,0.850194581459563
"EBI3",1.08554241287826,0.363037899697969,0.850194581459563
"ITGB8",0.926620258299049,0.400997161161459,0.850194581459563
"PCOLCE",1.06418116245759,0.399089366679993,0.850194581459563
"CRTAM",0.879504984454759,0.392544181501266,0.850194581459563
"JHY",1.12964217760437,0.3927046663749,0.850194581459563
"CD69",0.931512380225714,0.367355130029785,0.850194581459563
"PACRG",0.848115091868559,0.400263189856014,0.850194581459563
"FGF1",1.11991048563533,0.376829118769791,0.850194581459563
"ADGRL2",1.10587054700143,0.383247342760234,0.850194581459563
"GBP1",0.932157160404469,0.340595852388579,0.850194581459563
"KLF12",1.08384218576718,0.361209191662341,0.850194581459563
"LTBP2",1.06473010908941,0.380703035553341,0.850194581459563
"ACADS",1.076796074261,0.354172965473943,0.850194581459563
"CCR7",0.925912512697721,0.351478223838103,0.850194581459563
"FOXA1",1.05390683751972,0.376254313142976,0.850194581459563
"MATN3",1.06835190694658,0.368672619973816,0.850194581459563
"MYH10",1.06871196981492,0.388529126635633,0.850194581459563
"CHI3L1",0.954960443726826,0.344205205276812,0.850194581459563
"KLRC1",0.839335440167078,0.400114734041685,0.850194581459563
"SPOCD1",1.11746087942166,0.358486978431328,0.850194581459563
"DSG1",0.729612499417728,0.337969642139197,0.850194581459563
"ERMN",1.12689271229993,0.396757428818039,0.850194581459563
"STRA6",1.0558459775391,0.35425299500613,0.850194581459563
"CYP19A1",1.18123663844375,0.382118647099105,0.850194581459563
"ZNF365",1.21706074098592,0.359492038120598,0.850194581459563
"FGF7",1.06656955025237,0.37156835687065,0.850194581459563
"ST8SIA2",1.31794531885758,0.355298089638383,0.850194581459563
"CDH13",0.89623778872159,0.376966729962557,0.850194581459563
"CTSK",0.942480254297406,0.404462925914015,0.850194581459563
"GALNT13",1.13333932700258,0.402566298003898,0.850194581459563
"PCDHB18P",1.19300887243844,0.404784424218708,0.850194581459563
"SLC22A3",0.940729533724484,0.391955689823805,0.850194581459563
"NPFFR1",0.89972420704121,0.35880001681476,0.850194581459563
"FBXL2",1.12174991103947,0.349682511477963,0.850194581459563
"THY1",1.06989751372902,0.357047590983255,0.850194581459563
"GBP5",0.93854213058071,0.381035904166913,0.850194581459563
"PIEZO2",1.15341268675243,0.344976561633823,0.850194581459563
"UBE2L6",0.934027923863774,0.389085651837964,0.850194581459563
"RGL4",0.796632046962488,0.401878671946205,0.850194581459563
"ZNF208",1.35324652388352,0.387874756582078,0.850194581459563
"CCR5",0.9216356485623,0.337720846148688,0.850194581459563
"FGF19",1.03974237611636,0.40408394194173,0.850194581459563
"PDZK1IP1",0.94868900827264,0.369554832109797,0.850194581459563
"NEURL3",0.91567696474548,0.38286674483627,0.850194581459563
"GREM1",1.0435386894806,0.401668501699896,0.850194581459563
"ZNF610",1.11584973524172,0.363753460938532,0.850194581459563
"SCARA5",1.04361616268178,0.393604134475473,0.850194581459563
"SDC2",1.07415379302694,0.340050946745754,0.850194581459563
"APLF",0.898062262219877,0.401653171847393,0.850194581459563
"MT1E",1.03795566115367,0.372971113376252,0.850194581459563
"SGCD",1.07990844771601,0.377159933318172,0.850194581459563
"CAVIN4",1.2583089379011,0.402134587953759,0.850194581459563
"SMPDL3A",0.927347979643689,0.341508520016047,0.850194581459563
"CCR9",1.25471817400336,0.364737089459466,0.850194581459563
"CD19",1.08968000166565,0.356970852368801,0.850194581459563
"CALHM5",1.1160355813345,0.336976663994335,0.850194581459563
"CIITA",0.928920385630357,0.40533261964788,0.850194581459563
"NKPD1",1.15163551534819,0.39852934689488,0.850194581459563
"RIPPLY3",0.929183955677106,0.360831469336047,0.850194581459563
"TENT5C",0.942909065697628,0.396536463691452,0.850194581459563
"KCNH8",0.924978767401893,0.394860679819154,0.850194581459563
"MUC1",1.04979905692072,0.335797919671158,0.850194581459563
"DNAH14",0.877788798783736,0.344372880535217,0.850194581459563
"FFAR4",0.95502247653412,0.37538911032561,0.850194581459563
"MITF",1.08622103515928,0.34412402353575,0.850194581459563
"MAGI2",1.26247466872377,0.380548745007089,0.850194581459563
"PDCD1",1.08384095222376,0.398443750677866,0.850194581459563
"KIR2DL4",0.892989525411475,0.387283562703823,0.850194581459563
"GZMM",1.0746978322156,0.372629194340239,0.850194581459563
"IGLV7-46",0.970295766150258,0.358264164334996,0.850194581459563
"IGLV3-16",0.952828455518243,0.403153754813689,0.850194581459563
"TRGC1",0.811515247799462,0.34723581308708,0.850194581459563
"TRBC2",0.945336708058468,0.389025494957366,0.850194581459563
"IGHV6-1",0.968373547493598,0.360835553967018,0.850194581459563
"IGHV3-7",0.972715754671745,0.386794196421866,0.850194581459563
"IGHV3-73",0.968292007607727,0.351459690030284,0.850194581459563
"IGHV3-64",0.959373041915405,0.375833449505485,0.850194581459563
"TRGC2",0.925619797048248,0.402984756059935,0.850194581459563
"AP000695.1",1.11996926806376,0.377760948065393,0.850194581459563
"AL121832.1",0.927773541183928,0.35959883768896,0.850194581459563
"RNASEH2B-AS1",0.77061615487939,0.370971288792189,0.850194581459563
"AP001189.1",1.15325088769251,0.334544900678017,0.850194581459563
"ZNF853",1.07018109268322,0.36475469347078,0.850194581459563
"TRBV3-1",0.905934909650441,0.388370941655689,0.850194581459563
"ST3GAL6-AS1",1.61027502738018,0.343015666774474,0.850194581459563
"IGKV1-17",0.972180584182059,0.402783852541403,0.850194581459563
"HLA-DOB",1.10121955081308,0.399423881025184,0.850194581459563
"RPSAP52",1.17669815151366,0.349315216071688,0.850194581459563
"AC011346.1",0.637081898821672,0.386292507671282,0.850194581459563
"LINC01197",1.46295610753897,0.378767123817868,0.850194581459563
"AP001528.1",1.12824949378112,0.365814094664581,0.850194581459563
"AC007493.1",0.940802916234456,0.349142871091416,0.850194581459563
"AL590004.3",1.16404127769056,0.377022073066179,0.850194581459563
"LINC00622",1.12286366352683,0.351820108953564,0.850194581459563
"LINC01977",1.12270420918479,0.397499320483879,0.850194581459563
"AC016582.3",0.783402217112261,0.338530038127407,0.850194581459563
"AC006262.1",1.27530265847338,0.335166914827398,0.850194581459563
"SPIB",1.0540720274069,0.355583967987921,0.850194581459563
"CASC15",0.822498877840438,0.342194467850943,0.850194581459563
"AL133482.1",1.226803440499,0.369234537289669,0.850194581459563
"AL929091.1",0.902254810195495,0.349564022187572,0.850194581459563
"TBX15",1.10945629695368,0.408617593166647,0.853508965971039
"TIMP3",1.0539034640783,0.409118307346025,0.853508965971039
"COL8A1",1.04717012182354,0.408257559920351,0.853508965971039
"VDAC2P5",0.918285233235054,0.40943234529976,0.853508965971039
"MIXL1",1.16201598339753,0.415497475016474,0.864821933406024
"CHST5",0.945396606903616,0.416843176295472,0.864965549587081
"IGLV1-41",1.03763447056333,0.416740039095352,0.864965549587081
"MYEF2",1.07476777684177,0.419229562021817,0.868587242415233
"SLAMF7",0.95248987043657,0.421859761365415,0.869873089481446
"SP140",1.09007347353424,0.422015773305062,0.869873089481446
"MXRA5",0.95355518840981,0.425023876951476,0.869873089481446
"PDGFRL",1.06163775332989,0.424185153469026,0.869873089481446
"KLRB1",0.93586543166132,0.425445620860837,0.869873089481446
"PCDH19",1.06803164611791,0.425446831158523,0.869873089481446
"FILIP1L",1.06468498527138,0.425627939724132,0.869873089481446
"IGHV2-26",0.97132103727159,0.425188093954916,0.869873089481446
"CYP2T3P",1.09019045503107,0.425406345888029,0.869873089481446
"ALKBH7",1.07215406430221,0.429632885982876,0.871485869022152
"THEMIS",0.89613795747849,0.427941138570979,0.871485869022152
"IGKV4-1",0.976551746626653,0.427499118200873,0.871485869022152
"IGLV3-1",0.976366640520212,0.428716978044723,0.871485869022152
"MAGI2-AS3",1.10175765648826,0.42957531432389,0.871485869022152
"ATP5MC1",0.92288265860906,0.43170371696677,0.874377483542562
"CD79B",1.07048057448048,0.433041302220223,0.874472376316546
"IGHV3-21",0.975852712659155,0.432924390035536,0.874472376316546
"IGHV1-45",0.951973082654117,0.433822813025301,0.874746892335242
"CDKN1A",1.06940498356426,0.437342481772582,0.877261022357551
"PXDNL",1.29772186704975,0.438061157634086,0.877261022357551
"LCK",1.05442112256729,0.437769681336716,0.877261022357551
"TRAV12-2",0.920817181321085,0.4383067986244,0.877261022357551
"LINC00578",1.09125645539459,0.43639875842617,0.877261022357551
"PTPRH",1.06168680167764,0.44018164038266,0.878294295544002
"PKP1",0.954288910672864,0.445860734183363,0.878294295544002
"SMARCA1",1.05687221271449,0.441421259616796,0.878294295544002
"IRF1",0.925354105573736,0.441592978276921,0.878294295544002
"PODNL1",1.0640139608896,0.448342125938946,0.878294295544002
"SRSF12",1.1484939047406,0.446059530586605,0.878294295544002
"UBASH3A",0.888213471354137,0.443791876522985,0.878294295544002
"AKNAD1",0.808187668804381,0.44854586901583,0.878294295544002
"IFI27",0.949225544946346,0.446148138428151,0.878294295544002
"FIBIN",1.05204233269125,0.446680973242383,0.878294295544002
"IGHV1-46",0.974016928852599,0.443570170769105,0.878294295544002
"LINC01615",0.874769309118545,0.447364329036405,0.878294295544002
"AL021392.1",1.19683347652495,0.444063101328096,0.878294295544002
"SLC22A18AS",1.06884957959042,0.44846714375857,0.878294295544002
"LINC02345",0.881463735907597,0.441538773914227,0.878294295544002
"ZEB1",1.05833018115031,0.45099408338147,0.881813828256698
"TSHZ2",1.07101832891686,0.453595953600351,0.885623223528062
"MAP9",1.08062573748679,0.455720699971047,0.887214868478116
"MAP3K4-AS1",1.08060582781014,0.455117361094005,0.887214868478116
"TBX21",1.11290268479722,0.459654441353006,0.891032572293739
"ALPI",1.04244611086808,0.459628207744454,0.891032572293739
"HLA-DRB5",0.964695452853419,0.459353186337393,0.891032572293739
"STC2",1.04101160212089,0.462055031328856,0.893130624037945
"GAS2",1.07644528927562,0.461960881204934,0.893130624037945
"SCN2A",1.22529514289278,0.466334759627602,0.893921150457536
"TMEM61",0.935599733611672,0.465478387149808,0.893921150457536
"SLC24A3",1.05771164942229,0.466158066098125,0.893921150457536
"SOCS1",0.947929376913116,0.466422327212899,0.893921150457536
"AC069222.1",1.15724926228374,0.465546121396498,0.893921150457536
"IGLV2-8",0.976455019914515,0.46453402619572,0.893921150457536
"IGHV3-13",0.971740662328674,0.469714900602483,0.898960014571136
"TNFRSF17",0.960302008401886,0.470783473521492,0.899723340722978
"MPIG6B",0.905859338756606,0.471441750489531,0.899723340722978
"IQCA1",1.17985442317364,0.472803939232889,0.901053920760287
"PXDN",1.05559541612757,0.473728413676358,0.901547753555429
"DEGS2",1.05088820796962,0.474995696621013,0.902691681516792
"MS4A1",0.94688768720574,0.475688060752007,0.902741347785671
"IGKV1-16",0.976190467414333,0.476781867681024,0.903551651339563
"LINC01871",0.95449598042465,0.478126154671939,0.903571742790065
"LINC01235",1.07082383595106,0.47756163573979,0.903571742790065
"CEACAM7",0.979477993634876,0.482345449804575,0.903740001524661
"GZMH",1.04907564295189,0.481826323607504,0.903740001524661
"RASAL3",1.07130095694013,0.487911760695763,0.903740001524661
"JCHAIN",0.980520968740778,0.488138977849061,0.903740001524661
"DZIP1",1.08697747172542,0.48008120261173,0.903740001524661
"LEF1",1.05669948363776,0.482386083004783,0.903740001524661
"AK5",1.13890924287051,0.490707209695493,0.903740001524661
"ACAN",0.936679501089647,0.486164437001899,0.903740001524661
"LRRC36",0.941423095841603,0.487726445787583,0.903740001524661
"GBP4",0.956938689521665,0.483039352795491,0.903740001524661
"HPGD",1.04017166775944,0.479601307997755,0.903740001524661
"SOWAHD",1.0769711334482,0.490647881854333,0.903740001524661
"HES5",1.0809322000405,0.489313169135848,0.903740001524661
"IGKV3D-20",0.974392725519758,0.489519694455571,0.903740001524661
"AC116351.1",0.885149657719255,0.485838927951161,0.903740001524661
"CXCR2P1",0.924795062633644,0.484711265556519,0.903740001524661
"IGHJ3P",0.974607331225731,0.490872087323713,0.903740001524661
"MEX3A",0.951174810474362,0.484119042090015,0.903740001524661
"AC097634.1",0.865213773701826,0.490887558023728,0.903740001524661
"CD209",1.0569838555385,0.493819744479028,0.907104427914599
"COX8A",0.934418551868902,0.494723374338663,0.907104427914599
"IGHM",0.978272465031661,0.494618279005582,0.907104427914599
"IGHV3-66",0.971768036002607,0.496665797500456,0.909435345423132
"AKR1B10",0.973539080303956,0.497632429976897,0.909975631064366
"HCST",1.05184735025074,0.501961264514616,0.910518759594785
"VPREB3",1.04491604250825,0.499729424597956,0.910518759594785
"GPR15",0.959137154246529,0.500733800197251,0.910518759594785
"STC1",1.04711277735597,0.501755254757748,0.910518759594785
"SLC35D3",0.968033967359457,0.500984738540787,0.910518759594785
"TMEM150C",1.04690106157546,0.500002277681148,0.910518759594785
"BLK",1.09033672716773,0.502957372121298,0.911105934791923
"EOMES",1.09025985524773,0.503987335328847,0.911752789546847
"UQCRC1",0.938633443885254,0.513667260511338,0.912213811261943
"EVC",1.05644849634428,0.509421996718846,0.912213811261943
"FER1L4",1.04228159924408,0.50783516667736,0.912213811261943
"IL2RB",0.950780970976829,0.507959054170356,0.912213811261943
"MAP4K1",1.07022344855989,0.505367963328896,0.912213811261943
"LAMA4",1.05949290162388,0.510232148722769,0.912213811261943
"KIF26B",1.05033546101868,0.510310628714712,0.912213811261943
"MCC",1.07462081279333,0.512827474531215,0.912213811261943
"IGKV5-2",1.03210555297955,0.507703623677186,0.912213811261943
"IGLV2-14",0.980297064801393,0.51310315412579,0.912213811261943
"PROX1-AS1",1.13670056621265,0.506306133716717,0.912213811261943
"AC226118.1",1.10677071177326,0.509241657837679,0.912213811261943
"IGHV1-67",1.03760155896459,0.511214882010239,0.912213811261943
"TRAC",0.955848902371884,0.511917925304278,0.912213811261943
"ICAM3",0.926903924984459,0.533395432574399,0.912280439365735
"CST7",1.04130081825732,0.532190542047568,0.912280439365735
"TSPO",1.06340147781994,0.517095371408948,0.912280439365735
"AQP9",0.964742003771433,0.529395021621516,0.912280439365735
"PLA2G2D",1.04525322429156,0.520342266659558,0.912280439365735
"EDAR",1.03109509531652,0.532224457112993,0.912280439365735
"RHOF",1.08004837223291,0.519952877023317,0.912280439365735
"SECTM1",1.03341572664012,0.527654586231766,0.912280439365735
"TENM4",1.08288717310032,0.528630608669075,0.912280439365735
"FGF18",1.05787558432151,0.532704713163696,0.912280439365735
"B3GNT7",0.975510803832039,0.530192459826228,0.912280439365735
"XDH",0.962433815087206,0.529313375731577,0.912280439365735
"ADCY1",0.904999101541674,0.526950636966254,0.912280439365735
"RHOH",0.935193255680042,0.529070245062652,0.912280439365735
"CD8B",0.929201545352628,0.527645430512768,0.912280439365735
"SOX11",1.12792197261239,0.531261943091213,0.912280439365735
"TYMSOS",0.912205197468785,0.525466621369889,0.912280439365735
"OR51E1",1.05493086053743,0.515217503201177,0.912280439365735
"KIRREL1",1.05597881168228,0.523569609296372,0.912280439365735
"ELOVL2",1.09953638665083,0.526176902526927,0.912280439365735
"CD247",0.934679666919052,0.517317357658781,0.912280439365735
"HLA-DMA",1.04784849955501,0.525517997906597,0.912280439365735
"HLA-C",0.945825081490218,0.527796525403085,0.912280439365735
"IGLV3-27",0.974647232961866,0.515050869249615,0.912280439365735
"IGHV4-34",0.977988958717628,0.516828279737138,0.912280439365735
"IGHV3-48",0.980097004968338,0.532497645754377,0.912280439365735
"IGHV3-53",0.975581853191201,0.530188971749777,0.912280439365735
"MIR99AHG",1.20321800816976,0.524221957467149,0.912280439365735
"AL354993.1",0.891869903421201,0.52744822175729,0.912280439365735
"TMEM231P1",0.95199602617528,0.533902869680463,0.912280439365735
"IL32",0.94854718396392,0.535765621859598,0.912808059227967
"DSE",1.06842503700666,0.538239966182631,0.912808059227967
"SDCBP2",1.03936272842873,0.538526262796839,0.912808059227967
"HMCN1",1.06360837154363,0.53895027869801,0.912808059227967
"LRRC15",0.96225898960972,0.540274585609469,0.912808059227967
"MIR503HG",1.05598104159017,0.539984348722218,0.912808059227967
"LINC00942",0.9124780968141,0.53744560846088,0.912808059227967
"TPMTP1",0.910642757546341,0.536038014767364,0.912808059227967
"AC073840.1",1.15031225210313,0.536477151264249,0.912808059227967
"TMEM52B",1.14048541814799,0.541619201003313,0.912895668105106
"AP005230.1",1.20386814576807,0.541673887200373,0.912895668105106
"NR3C2",0.958891927046019,0.544057153443104,0.914637025949634
"DCLK3",0.84613238132087,0.54389836181822,0.914637025949634
"GSDMB",1.05406881928896,0.546069652061313,0.916179895513987
"TRAM1L1",1.0825893822825,0.54632719968657,0.916179895513987
"JAKMIP2",1.18194074716514,0.547971225559304,0.917801002018365
"ADAMTS12",0.961325227832151,0.550477374892038,0.919724837211727
"SLCO4A1-AS1",1.03149202684141,0.550266632764588,0.919724837211727
"ALPK2",0.894649916667371,0.553674464050796,0.923927215257178
"SNAI2",0.948942714098557,0.560204994594316,0.924299721968424
"ACAP1",1.06528041904301,0.557787338767438,0.924299721968424
"SIGLEC8",1.07906399515595,0.556514772495621,0.924299721968424
"IGFBP5",1.03394638391969,0.555833026252596,0.924299721968424
"SASH3",0.957791034082267,0.556586442225244,0.924299721968424
"IL9R",0.841956100736835,0.561814335449897,0.924299721968424
"ADAMDEC1",0.973986949360825,0.562765513375609,0.924299721968424
"IRF4",0.955269355841326,0.561560966268404,0.924299721968424
"GPA33",0.965399291322348,0.562218931889491,0.924299721968424
"LINC01558",0.955315211881611,0.559207796690762,0.924299721968424
"C1QTNF12",1.04158055154355,0.562452782947722,0.924299721968424
"TRBV5-1",0.938806398605042,0.560682857690938,0.924299721968424
"CRNDE",0.942604733742889,0.56007779855609,0.924299721968424
"PDXP",1.0554136780298,0.564292725835896,0.925686009089151
"ETHE1",0.950588608912511,0.566767629209666,0.926521207438505
"ADTRP",1.02769800843553,0.567209292072173,0.926521207438505
"PMEPA1",1.03625485019522,0.569086993736678,0.926521207438505
"TREM1",0.959233302655269,0.567562195407178,0.926521207438505
"SLCO2A1",1.04175953065123,0.569483386327629,0.926521207438505
"OXTR",1.06805385776612,0.566103380926126,0.926521207438505
"IGHV1-18",0.982585766270294,0.569588314240793,0.926521207438505
"FREM2",0.94637429136752,0.572031427224015,0.927156200823612
"KCNJ15",0.923945983607317,0.571215724332471,0.927156200823612
"GPR1",1.09195176284798,0.571579923337134,0.927156200823612
"LY9",1.10056752630167,0.573283793491986,0.9277425784891
"CHROMR",1.0762423062867,0.573762568836802,0.9277425784891
"CCN4",0.962027013569009,0.574689205242248,0.928133341005061
"FSTL1",1.04281993156855,0.576685467051623,0.928296778304716
"CES3",1.03161789704167,0.576067447529931,0.928296778304716
"AC009093.2",1.11879009180601,0.57684567330817,0.928296778304716
"PTCHD4",1.07521683630169,0.577880217082229,0.928858474669539
"CYBA",1.04208143760259,0.587291113551338,0.928868751538703
"SIRPG",0.946035005185836,0.581028786332572,0.928868751538703
"CD8A",0.962612278044063,0.580147180318439,0.928868751538703
"FCRL3",1.08356578781905,0.584655215371821,0.928868751538703
"CCL19",1.02505228290219,0.583777388300409,0.928868751538703
"GPR171",0.945878151140107,0.586977047910929,0.928868751538703
"PLCB1",1.05268253300439,0.583705588584807,0.928868751538703
"THBS2",1.02427846855994,0.587845223996857,0.928868751538703
"NBEAP2",0.935659208724225,0.580700944575751,0.928868751538703
"HLA-F",0.962550035552361,0.586156086702004,0.928868751538703
"IGFL4",1.04275119482702,0.586144511456392,0.928868751538703
"LTA",0.923814817376281,0.588169290642219,0.928868751538703
"IGKV1-9",0.982764319783967,0.5808341693632,0.928868751538703
"HAS2-AS1",0.935429201079437,0.582067997829373,0.928868751538703
"IGHV3-64D",0.981340157074579,0.586886845508206,0.928868751538703
"CKB",1.02244009598274,0.589463792070771,0.929829380973103
"NID2",0.955717980137936,0.590228181699299,0.929952542095988
"PCDH17",0.944431423920703,0.597835666232726,0.930370028743803
"CPNE5",1.05461812706625,0.597501579295353,0.930370028743803
"TST",1.04742133885494,0.597227577828943,0.930370028743803
"ASS1",1.04123039498162,0.594550815216832,0.930370028743803
"PLAAT4",1.02991020632012,0.59366374831838,0.930370028743803
"PPFIA2",1.14771728757287,0.599457467514798,0.930370028743803
"CNIH3",1.07612008706637,0.593093616923003,0.930370028743803
"SLC13A3",1.02912668184056,0.591396916259394,0.930370028743803
"TRAT1",1.07466203534973,0.596380989865127,0.930370028743803
"LINC01561",1.10392008922702,0.598816660339769,0.930370028743803
"EPHA10",0.947304115256489,0.598322738611859,0.930370028743803
"PLPP4",1.0402814575082,0.600105834038438,0.930370028743803
"IGHV3-41",0.962205678637714,0.598005740773682,0.930370028743803
"C2orf27A",0.929919999607693,0.59841256742178,0.930370028743803
"PPP1R16B",0.955469363392349,0.606355601757425,0.930935392408246
"FCER2",1.0516466662427,0.604689674347719,0.930935392408246
"GJA1",1.04206077727221,0.603852171118152,0.930935392408246
"GUCY1A1",1.03738931872305,0.60427754891582,0.930935392408246
"DSEL",1.09099669607845,0.60665383874279,0.930935392408246
"KIAA2012",0.822793886622054,0.601413024809743,0.930935392408246
"GREB1",1.12558574183252,0.605925035839853,0.930935392408246
"HCG11",1.04488365074052,0.602225494942244,0.930935392408246
"AC107021.2",1.06915585523378,0.605638584455964,0.930935392408246
"OSMR",1.04094041586425,0.608253926589194,0.932156498229223
"IGHV3-11",0.983597421231994,0.608825461943072,0.932156498229223
"SGIP1",0.927452850757738,0.610518118575687,0.933693059447016
