"ensembl_clean","logFC","AveExpr","t","P.Value","adj.P.Val","B","ensembl_id","symbol"
"ENSG00000125810",1.25912125664132,5.27924010320304,5.15396135027595,5.97196979833281e-06,0.000165932496599337,3.41533562267194,"ENSG00000125810.10","CD93"
"ENSG00000125812",0.601311605863251,4.29175502575541,3.98454738553294,0.000254356404681857,0.00278287481595563,-0.172688116392933,"ENSG00000125812.16","GZF1"
"ENSG00000125814",0.476445723347241,3.82085187180662,2.31773776308739,0.0252420271802765,0.0736451168000745,-4.41188366910527,"ENSG00000125814.17","NAPB"
"ENSG00000125817",-0.74387412781412,6.61831054039898,-2.19154172092656,0.0338242878955632,0.0905707441246123,-4.80376585295713,"ENSG00000125817.8","CENPB"
"ENSG00000125818",-0.380792058970521,7.20012098259713,-1.6634889834032,0.10341862131871,0.202156080715317,-5.74417044817206,"ENSG00000125818.18","PSMF1"
"ENSG00000125821",0.238875269231038,3.94148350943875,1.07128146328191,0.289962935764354,0.423843533780357,-6.41967867387998,"ENSG00000125821.13","DTD1"
"ENSG00000125826",-0.63358766981693,7.21484222303357,-2.1443005951308,0.0376486557713201,0.0977927325188794,-4.88599448134964,"ENSG00000125826.21","RBCK1"
"ENSG00000125827",0.478971472357144,5.77730184375904,2.41145869501938,0.020189479961562,0.0630960534581852,-4.34520812080551,"ENSG00000125827.9","TMX4"
"ENSG00000125834",-0.144827801893963,5.85909442291385,-0.870244941299319,0.388953476240212,0.524796769332158,-6.73822339659621,"ENSG00000125834.13","STK35"
"ENSG00000125835",-0.868654081419711,7.20855459035181,-2.06484687436569,0.0449428287490114,0.111228414445285,-5.03954653437581,"ENSG00000125835.19","SNRPB"
"ENSG00000125841",-0.177420412765949,3.68720650221478,-0.547058613578254,0.587139937866305,0.702861498461765,-6.80905822409503,"ENSG00000125841.13","NRSN2"
"ENSG00000125843",-0.242805158217212,3.85407633311895,-1.26688968352151,0.2119498231254,0.337494267380623,-6.1819121414128,"ENSG00000125843.11","AP5S1"
"ENSG00000125844",0.057576231636221,9.01530886794101,0.1783398990296,0.859285727062946,0.905807804383195,-7.01525433285326,"ENSG00000125844.16","RRBP1"
"ENSG00000125845",-1.05649162835309,4.08996668378734,-2.71245402091827,0.00953551164158609,0.0374130961066514,-3.55053042850133,"ENSG00000125845.7","BMP2"
"ENSG00000125846",0.451624776070565,3.69444719139923,2.5944477857865,0.0128701813271154,0.0459120769831559,-3.79286111381302,"ENSG00000125846.15","ZNF133"
"ENSG00000125848",0.334833164007135,2.38926503535494,0.71316200463653,0.479561962947709,0.611093971503496,-6.53138469030972,"ENSG00000125848.10","FLRT3"
"ENSG00000125850",-0.617377656676359,3.73231375601303,-2.93138121320632,0.00536552057688236,0.0251862536904681,-2.98888447883041,"ENSG00000125850.11","OVOL2"
"ENSG00000125863",-0.34149389888779,4.85091718475231,-1.72464100899092,0.0917068195622517,0.18582099052682,-5.61631276080798,"ENSG00000125863.20","MKKS"
"ENSG00000125864",1.05810385001637,1.31505022053545,2.73879799544596,0.008909253882037,0.0356843374078074,-3.18272999408758,"ENSG00000125864.14","BFSP1"
"ENSG00000125868",-0.0156178821452806,8.74997913397716,-0.079960958349003,0.936635802112812,0.958339112292217,-7.04083917557818,"ENSG00000125868.16","DSTN"
"ENSG00000125869",1.48143736892605,0.421784337042715,2.88304896922681,0.00610407918336331,0.0274739615401793,-2.7641646907084,"ENSG00000125869.10","LAMP5"
"ENSG00000125870",0.0556841769574268,5.99367787781251,0.244652526157052,0.807878259510966,0.870336895212484,-7.09119381825605,"ENSG00000125870.11","SNRPB2"
"ENSG00000125871",0.0488350291743083,4.82874779858591,0.247256164811101,0.805875676526081,0.869039025024495,-7.04732672174444,"ENSG00000125871.14","MGME1"
"ENSG00000125872",2.09831373375509,-2.35330399600847,4.57345978393528,3.97488194008956e-05,0.000690882405296063,2.06661245785899,"ENSG00000125872.8","LRRN4"
"ENSG00000125875",-0.133038135164081,5.58017939808582,-0.919681362635993,0.362821749100579,0.500078724758934,-6.68809403282028,"ENSG00000125875.14","TBC1D20"
"ENSG00000125877",-0.28216431277873,5.68479353539988,-0.960982575514017,0.341883345252145,0.479022716144756,-6.6515597473233,"ENSG00000125877.13","ITPA"
"ENSG00000125885",0.476384869649194,3.13879182636431,1.98580477755539,0.0533934758532379,0.126230855851752,-4.97885847489849,"ENSG00000125885.13","MCM8"
"ENSG00000125895",1.22241044265363,-0.193508461910579,2.03515549092432,0.0479697510277147,0.116889751261419,-4.54021736530331,"ENSG00000125895.5","TMEM74B"
"ENSG00000125898",-0.426792093758121,4.01728236193985,-1.54864922830023,0.128726416412361,0.236311809005688,-5.81380411266154,"ENSG00000125898.13","FAM110A"
"ENSG00000125901",-0.782135160705859,5.49222031366273,-2.23702549732241,0.0304711399703345,0.0842857181515771,-4.70030574205407,"ENSG00000125901.6","MRPS26"
"ENSG00000125910",-1.941924407425,0.956940884831406,-4.93335437179844,1.23460733555904e-05,0.00028816323120203,3.04989822040224,"ENSG00000125910.6","S1PR4"
"ENSG00000125912",-0.924688257172438,7.05186066396186,-2.55554346671688,0.0141847586484597,0.0492136574166876,-4.01899341582907,"ENSG00000125912.11","NCLN"
"ENSG00000125944",0.147461872123523,7.27982936079459,1.09704072964863,0.278671940263008,0.411619271465926,-6.50142901500376,"ENSG00000125944.21","HNRNPR"
"ENSG00000125945",0.132510558977281,3.92792948021665,0.837852963774137,0.406702836703103,0.54127205376462,-6.6392925900607,"ENSG00000125945.15","ZNF436"
"ENSG00000125952",-0.522753042422821,5.9787783157119,-3.65610034539176,0.000687526302294563,0.00589145134737203,-1.20299699262347,"ENSG00000125952.20","MAX"
"ENSG00000125962",0.35478400324307,3.79019737961968,2.19169231713437,0.0338126670669264,0.0905519943333096,-4.66646463760093,"ENSG00000125962.14","ARMCX5"
"ENSG00000125966",1.23781032279542,0.672029796919418,4.3994293020374,6.93690084487205e-05,0.0010551193015094,1.4107885154006,"ENSG00000125966.10","MMP24"
"ENSG00000125967",-0.739288605554149,4.6763630658289,-2.7746170867587,0.00811862266156596,0.033494156611187,-3.46249445049497,"ENSG00000125967.17","NECAB3"
"ENSG00000125968",-2.30312085497588,6.24074295293087,-5.29875999298663,3.69605508615565e-06,0.000114297880156416,3.88310950825902,"ENSG00000125968.9","ID1"
"ENSG00000125970",-0.366880204725625,8.09906414508827,-1.37860092783798,0.17508120480318,0.294622101224886,-6.12932961475774,"ENSG00000125970.12","RALY"
"ENSG00000125971",-0.17751828780134,3.60020984745083,-0.662110542870412,0.511400236334189,0.638387433692099,-6.72789130312165,"ENSG00000125971.17","DYNLRB1"
"ENSG00000125977",-0.0115845201611862,7.02797695469949,-0.0519403634061796,0.958814491467046,0.973461598037538,-7.11057505690066,"ENSG00000125977.7","EIF2S2"
"ENSG00000125991",-0.274774665653502,8.29007492532017,-0.856555551696953,0.39639436544292,0.532017245952484,-6.69607313363332,"ENSG00000125991.20","ERGIC3"
