"gene","HR","p"
"CDH13",0.89623778872159,0.376966729962557
"AL590004.3",1.16404127769056,0.377022073066179
"SGCD",1.07990844771601,0.377159933318172
"AP000695.1",1.11996926806376,0.377760948065393
"SLC11A1",1.06765754215448,0.378677307524546
"LINC01197",1.46295610753897,0.378767123817868
"MAGI2",1.26247466872377,0.380548745007089
"LTBP2",1.06473010908941,0.380703035553341
"GBP5",0.93854213058071,0.381035904166913
"CYP19A1",1.18123663844375,0.382118647099105
"NEURL3",0.91567696474548,0.38286674483627
"ADGRL2",1.10587054700143,0.383247342760234
"AC011346.1",0.637081898821672,0.386292507671282
"IGHV3-7",0.972715754671745,0.386794196421866
"KIR2DL4",0.892989525411475,0.387283562703823
"ZNF208",1.35324652388352,0.387874756582078
"TRBV3-1",0.905934909650441,0.388370941655689
"MYH10",1.06871196981492,0.388529126635633
"TRBC2",0.945336708058468,0.389025494957366
"UBE2L6",0.934027923863774,0.389085651837964
"GZMB",0.956409286277299,0.389223939641024
"SLC22A3",0.940729533724484,0.391955689823805
"CRTAM",0.879504984454759,0.392544181501266
"JHY",1.12964217760437,0.3927046663749
"SCARA5",1.04361616268178,0.393604134475473
"PPEF1",1.18813290331989,0.39429866007843
"KCNH8",0.924978767401893,0.394860679819154
"TENT5C",0.942909065697628,0.396536463691452
"SEMA3A",1.06530207182731,0.396597914733554
"ERMN",1.12689271229993,0.396757428818039
"LINC01977",1.12270420918479,0.397499320483879
"PDCD1",1.08384095222376,0.398443750677866
"NKPD1",1.15163551534819,0.39852934689488
"PCOLCE",1.06418116245759,0.399089366679993
"HLA-DOB",1.10121955081308,0.399423881025184
"KLRC1",0.839335440167078,0.400114734041685
"PACRG",0.848115091868559,0.400263189856014
"ITGB8",0.926620258299049,0.400997161161459
"APLF",0.898062262219877,0.401653171847393
"GREM1",1.0435386894806,0.401668501699896
"RGL4",0.796632046962488,0.401878671946205
"CAVIN4",1.2583089379011,0.402134587953759
"GALNT13",1.13333932700258,0.402566298003898
"IGKV1-17",0.972180584182059,0.402783852541403
"TRGC2",0.925619797048248,0.402984756059935
"IGLV3-16",0.952828455518243,0.403153754813689
"FGF19",1.03974237611636,0.40408394194173
"CTSK",0.942480254297406,0.404462925914015
"PCDHB18P",1.19300887243844,0.404784424218708
"CIITA",0.928920385630357,0.40533261964788
"COL8A1",1.04717012182354,0.408257559920351
"TBX15",1.10945629695368,0.408617593166647
"TIMP3",1.0539034640783,0.409118307346025
"VDAC2P5",0.918285233235054,0.40943234529976
"MIXL1",1.16201598339753,0.415497475016474
"IGLV1-41",1.03763447056333,0.416740039095352
"CHST5",0.945396606903616,0.416843176295472
"MYEF2",1.07476777684177,0.419229562021817
"SLAMF7",0.95248987043657,0.421859761365415
"SP140",1.09007347353424,0.422015773305062
"PDGFRL",1.06163775332989,0.424185153469026
"MXRA5",0.95355518840981,0.425023876951476
"IGHV2-26",0.97132103727159,0.425188093954916
"CYP2T3P",1.09019045503107,0.425406345888029
"KLRB1",0.93586543166132,0.425445620860837
"PCDH19",1.06803164611791,0.425446831158523
"FILIP1L",1.06468498527138,0.425627939724132
"IGKV4-1",0.976551746626653,0.427499118200873
"THEMIS",0.89613795747849,0.427941138570979
"IGLV3-1",0.976366640520212,0.428716978044723
"MAGI2-AS3",1.10175765648826,0.42957531432389
"ALKBH7",1.07215406430221,0.429632885982876
"ATP5MC1",0.92288265860906,0.43170371696677
"IGHV3-21",0.975852712659155,0.432924390035536
"CD79B",1.07048057448048,0.433041302220223
"IGHV1-45",0.951973082654117,0.433822813025301
"LINC00578",1.09125645539459,0.43639875842617
"CDKN1A",1.06940498356426,0.437342481772582
"LCK",1.05442112256729,0.437769681336716
"PXDNL",1.29772186704975,0.438061157634086
"TRAV12-2",0.920817181321085,0.4383067986244
"PTPRH",1.06168680167764,0.44018164038266
"SMARCA1",1.05687221271449,0.441421259616796
"LINC02345",0.881463735907597,0.441538773914227
"IRF1",0.925354105573736,0.441592978276921
"IGHV1-46",0.974016928852599,0.443570170769105
"UBASH3A",0.888213471354137,0.443791876522985
"AL021392.1",1.19683347652495,0.444063101328096
"PKP1",0.954288910672864,0.445860734183363
"SRSF12",1.1484939047406,0.446059530586605
"IFI27",0.949225544946346,0.446148138428151
"FIBIN",1.05204233269125,0.446680973242383
"LINC01615",0.874769309118545,0.447364329036405
"PODNL1",1.0640139608896,0.448342125938946
"SLC22A18AS",1.06884957959042,0.44846714375857
"AKNAD1",0.808187668804381,0.44854586901583
"ZEB1",1.05833018115031,0.45099408338147
"TSHZ2",1.07101832891686,0.453595953600351
"MAP3K4-AS1",1.08060582781014,0.455117361094005
"MAP9",1.08062573748679,0.455720699971047
"HLA-DRB5",0.964695452853419,0.459353186337393
"ALPI",1.04244611086808,0.459628207744454
"TBX21",1.11290268479722,0.459654441353006
"GAS2",1.07644528927562,0.461960881204934
"STC2",1.04101160212089,0.462055031328856
"IGLV2-8",0.976455019914515,0.46453402619572
"TMEM61",0.935599733611672,0.465478387149808
"AC069222.1",1.15724926228374,0.465546121396498
"SLC24A3",1.05771164942229,0.466158066098125
"SCN2A",1.22529514289278,0.466334759627602
"SOCS1",0.947929376913116,0.466422327212899
"IGHV3-13",0.971740662328674,0.469714900602483
"TNFRSF17",0.960302008401886,0.470783473521492
"MPIG6B",0.905859338756606,0.471441750489531
"IQCA1",1.17985442317364,0.472803939232889
"PXDN",1.05559541612757,0.473728413676358
"DEGS2",1.05088820796962,0.474995696621013
"MS4A1",0.94688768720574,0.475688060752007
"IGKV1-16",0.976190467414333,0.476781867681024
"LINC01235",1.07082383595106,0.47756163573979
"LINC01871",0.95449598042465,0.478126154671939
"HPGD",1.04017166775944,0.479601307997755
"DZIP1",1.08697747172542,0.48008120261173
"GZMH",1.04907564295189,0.481826323607504
"CEACAM7",0.979477993634876,0.482345449804575
"LEF1",1.05669948363776,0.482386083004783
"GBP4",0.956938689521665,0.483039352795491
"MEX3A",0.951174810474362,0.484119042090015
"CXCR2P1",0.924795062633644,0.484711265556519
"AC116351.1",0.885149657719255,0.485838927951161
"ACAN",0.936679501089647,0.486164437001899
"LRRC36",0.941423095841603,0.487726445787583
"RASAL3",1.07130095694013,0.487911760695763
"JCHAIN",0.980520968740778,0.488138977849061
"HES5",1.0809322000405,0.489313169135848
"IGKV3D-20",0.974392725519758,0.489519694455571
"SOWAHD",1.0769711334482,0.490647881854333
"AK5",1.13890924287051,0.490707209695493
"IGHJ3P",0.974607331225731,0.490872087323713
"AC097634.1",0.865213773701826,0.490887558023728
"CD209",1.0569838555385,0.493819744479028
"IGHM",0.978272465031661,0.494618279005582
"COX8A",0.934418551868902,0.494723374338663
"IGHV3-66",0.971768036002607,0.496665797500456
"AKR1B10",0.973539080303956,0.497632429976897
"VPREB3",1.04491604250825,0.499729424597956
"TMEM150C",1.04690106157546,0.500002277681148
"GPR15",0.959137154246529,0.500733800197251
"SLC35D3",0.968033967359457,0.500984738540787
"STC1",1.04711277735597,0.501755254757748
"HCST",1.05184735025074,0.501961264514616
"BLK",1.09033672716773,0.502957372121298
"EOMES",1.09025985524773,0.503987335328847
"MAP4K1",1.07022344855989,0.505367963328896
"PROX1-AS1",1.13670056621265,0.506306133716717
"IGKV5-2",1.03210555297955,0.507703623677186
"FER1L4",1.04228159924408,0.50783516667736
"IL2RB",0.950780970976829,0.507959054170356
"AC226118.1",1.10677071177326,0.509241657837679
"EVC",1.05644849634428,0.509421996718846
"LAMA4",1.05949290162388,0.510232148722769
"KIF26B",1.05033546101868,0.510310628714712
"IGHV1-67",1.03760155896459,0.511214882010239
"TRAC",0.955848902371884,0.511917925304278
"MCC",1.07462081279333,0.512827474531215
"IGLV2-14",0.980297064801393,0.51310315412579
"UQCRC1",0.938633443885254,0.513667260511338
"IGLV3-27",0.974647232961866,0.515050869249615
"OR51E1",1.05493086053743,0.515217503201177
"IGHV4-34",0.977988958717628,0.516828279737138
"TSPO",1.06340147781994,0.517095371408948
"CD247",0.934679666919052,0.517317357658781
"RHOF",1.08004837223291,0.519952877023317
"PLA2G2D",1.04525322429156,0.520342266659558
"KIRREL1",1.05597881168228,0.523569609296372
"MIR99AHG",1.20321800816976,0.524221957467149
"TYMSOS",0.912205197468785,0.525466621369889
"HLA-DMA",1.04784849955501,0.525517997906597
"ELOVL2",1.09953638665083,0.526176902526927
"ADCY1",0.904999101541674,0.526950636966254
"AL354993.1",0.891869903421201,0.52744822175729
"CD8B",0.929201545352628,0.527645430512768
"SECTM1",1.03341572664012,0.527654586231766
"HLA-C",0.945825081490218,0.527796525403085
"TENM4",1.08288717310032,0.528630608669075
"RHOH",0.935193255680042,0.529070245062652
"XDH",0.962433815087206,0.529313375731577
"AQP9",0.964742003771433,0.529395021621516
"IGHV3-53",0.975581853191201,0.530188971749777
"B3GNT7",0.975510803832039,0.530192459826228
"SOX11",1.12792197261239,0.531261943091213
"CST7",1.04130081825732,0.532190542047568
"EDAR",1.03109509531652,0.532224457112993
"IGHV3-48",0.980097004968338,0.532497645754377
"FGF18",1.05787558432151,0.532704713163696
"ICAM3",0.926903924984459,0.533395432574399
"TMEM231P1",0.95199602617528,0.533902869680463
"IL32",0.94854718396392,0.535765621859598
"TPMTP1",0.910642757546341,0.536038014767364
"AC073840.1",1.15031225210313,0.536477151264249
"LINC00942",0.9124780968141,0.53744560846088
"DSE",1.06842503700666,0.538239966182631
"SDCBP2",1.03936272842873,0.538526262796839
"HMCN1",1.06360837154363,0.53895027869801
"MIR503HG",1.05598104159017,0.539984348722218
"LRRC15",0.96225898960972,0.540274585609469
"TMEM52B",1.14048541814799,0.541619201003313
"AP005230.1",1.20386814576807,0.541673887200373
"DCLK3",0.84613238132087,0.54389836181822
"NR3C2",0.958891927046019,0.544057153443104
"GSDMB",1.05406881928896,0.546069652061313
"TRAM1L1",1.0825893822825,0.54632719968657
"JAKMIP2",1.18194074716514,0.547971225559304
"SLCO4A1-AS1",1.03149202684141,0.550266632764588
"ADAMTS12",0.961325227832151,0.550477374892038
"ALPK2",0.894649916667371,0.553674464050796
"IGFBP5",1.03394638391969,0.555833026252596
"SIGLEC8",1.07906399515595,0.556514772495621
"SASH3",0.957791034082267,0.556586442225244
"ACAP1",1.06528041904301,0.557787338767438
"LINC01558",0.955315211881611,0.559207796690762
"CRNDE",0.942604733742889,0.56007779855609
"SNAI2",0.948942714098557,0.560204994594316
"TRBV5-1",0.938806398605042,0.560682857690938
"IRF4",0.955269355841326,0.561560966268404
"IL9R",0.841956100736835,0.561814335449897
"GPA33",0.965399291322348,0.562218931889491
"C1QTNF12",1.04158055154355,0.562452782947722
"ADAMDEC1",0.973986949360825,0.562765513375609
"PDXP",1.0554136780298,0.564292725835896
"OXTR",1.06805385776612,0.566103380926126
"ETHE1",0.950588608912511,0.566767629209666
"ADTRP",1.02769800843553,0.567209292072173
"TREM1",0.959233302655269,0.567562195407178
"PMEPA1",1.03625485019522,0.569086993736678
"SLCO2A1",1.04175953065123,0.569483386327629
"IGHV1-18",0.982585766270294,0.569588314240793
"KCNJ15",0.923945983607317,0.571215724332471
"GPR1",1.09195176284798,0.571579923337134
"FREM2",0.94637429136752,0.572031427224015
"LY9",1.10056752630167,0.573283793491986
"CHROMR",1.0762423062867,0.573762568836802
"CCN4",0.962027013569009,0.574689205242248
"CES3",1.03161789704167,0.576067447529931
"FSTL1",1.04281993156855,0.576685467051623
"AC009093.2",1.11879009180601,0.57684567330817
"PTCHD4",1.07521683630169,0.577880217082229
"CD8A",0.962612278044063,0.580147180318439
"NBEAP2",0.935659208724225,0.580700944575751
"IGKV1-9",0.982764319783967,0.5808341693632
"SIRPG",0.946035005185836,0.581028786332572
"HAS2-AS1",0.935429201079437,0.582067997829373
"PLCB1",1.05268253300439,0.583705588584807
"CCL19",1.02505228290219,0.583777388300409
"FCRL3",1.08356578781905,0.584655215371821
"IGFL4",1.04275119482702,0.586144511456392
"HLA-F",0.962550035552361,0.586156086702004
"IGHV3-64D",0.981340157074579,0.586886845508206
"GPR171",0.945878151140107,0.586977047910929
"CYBA",1.04208143760259,0.587291113551338
"THBS2",1.02427846855994,0.587845223996857
"LTA",0.923814817376281,0.588169290642219
"CKB",1.02244009598274,0.589463792070771
"NID2",0.955717980137936,0.590228181699299
"SLC13A3",1.02912668184056,0.591396916259394
"CNIH3",1.07612008706637,0.593093616923003
"PLAAT4",1.02991020632012,0.59366374831838
"ASS1",1.04123039498162,0.594550815216832
"TRAT1",1.07466203534973,0.596380989865127
"TST",1.04742133885494,0.597227577828943
"CPNE5",1.05461812706625,0.597501579295353
"PCDH17",0.944431423920703,0.597835666232726
"IGHV3-41",0.962205678637714,0.598005740773682
"EPHA10",0.947304115256489,0.598322738611859
"C2orf27A",0.929919999607693,0.59841256742178
"LINC01561",1.10392008922702,0.598816660339769
"PPFIA2",1.14771728757287,0.599457467514798
"PLPP4",1.0402814575082,0.600105834038438
"KIAA2012",0.822793886622054,0.601413024809743
"HCG11",1.04488365074052,0.602225494942244
"GJA1",1.04206077727221,0.603852171118152
"GUCY1A1",1.03738931872305,0.60427754891582
"FCER2",1.0516466662427,0.604689674347719
"AC107021.2",1.06915585523378,0.605638584455964
"GREB1",1.12558574183252,0.605925035839853
"PPP1R16B",0.955469363392349,0.606355601757425
"DSEL",1.09099669607845,0.60665383874279
"OSMR",1.04094041586425,0.608253926589194
"IGHV3-11",0.983597421231994,0.608825461943072
"SGIP1",0.927452850757738,0.610518118575687
"FAT4",0.945835572777958,0.61517161223509
"LY6G6F",0.943507578426087,0.616046106164695
"LPL",0.969822599378631,0.616308247704063
"AC112694.2",0.936097083788295,0.617135658680146
"NR2F1-AS1",1.11428427196956,0.618481996530318
"HS3ST3A1",0.938744283946846,0.619261836785168
"PIGR",0.988111432560352,0.619376662019643
"LINC00460",0.960026685037893,0.619703648526375
"TRBC1",0.967840919238734,0.621461579207744
"CD6",1.05501302816001,0.621953908462167
"USP30-AS1",0.953442298195176,0.623175640680388
"COL4A1",1.03748857072206,0.623279479406889
"CYP2C18",1.037726867795,0.623445411241353
"DYNC2H1",1.06941284215673,0.623519143107112
"IGLV10-54",0.983085608397327,0.625370262184139
"IGKV1D-16",0.979266388759851,0.625413884798035
"IL6R",1.03883865536935,0.626500329481776
"CALHM6",0.966525144973334,0.626726702308776
"ITK",0.93776650791949,0.626968110225833
"ITPKA",1.03298104959947,0.627227110204204
"ZNF521",1.04976938778841,0.627525454614751
"SLAMF9",0.955601505059279,0.630342705815786
"IGLV2-34",0.970161260633675,0.631030865512989
"CD38",0.958786921016497,0.631661151005413
"AC099066.2",0.865824336858,0.631818195771615
"IGLC7",1.01803679860799,0.631881991287255
"HLA-DQB1",1.02689426838988,0.632039089360359
"ZAP70",1.04918283915615,0.632734287411633
"CD48",0.962647299339519,0.634532236526312
"IGHV3-20",1.01927140254409,0.634717138757393
"ENHO",1.05081522338407,0.635372294613927
"IGHV3-33",0.984166690954042,0.635568791496569
"ADAMTS5",1.05261427689097,0.635811501436429
"ACSS3",0.926471725280555,0.637712300975275
"AC007240.3",1.06049068147452,0.638720630543516
"LCN2",0.982042248903473,0.638781688222482
"CA2",0.982923967803573,0.639380852795272
"FCMR",1.04127127243755,0.640621162911434
"IGKV1D-13",0.979814390066933,0.641449837885239
"NREP",0.91175682344341,0.642429916575209
"MMP13",0.967807218376353,0.643927419212894
"C6orf15",1.0192118482034,0.64456180085647
"IGKV1-5",0.985649860300289,0.645078938144239
"BTLA",0.920371733194763,0.645285078565834
"LRRN1",1.04280224705167,0.645743713127988
"ANKFN1",0.878519083037839,0.645782550424003
"NCR1",0.885330844153178,0.64810814183077
"SERPINA10",1.03492997803115,0.648145014933825
"CPNE6",1.0715400393372,0.651101349975188
"DUXAP8",1.05412009488333,0.651326942554586
"ZNF660",0.920241572118963,0.651330110608687
"TRG-AS1",0.903226116339523,0.652420109808092
"FNDC1",1.02290659272697,0.653748986301088
"IGLV3-25",0.98653266147239,0.658724053276417
"MEG3",1.04744608925482,0.659361472731706
"EPHA3",1.04275067082648,0.659599973851752
"LINC00954",1.06146053180071,0.659639841032207
"IGLL5",1.03118990416416,0.660791323954036
"NCAM2",1.07128522077815,0.662290894690805
"CHCHD10",1.03573425420623,0.662637956960488
"NPTX2",0.982712166134519,0.664460548384817
"RNF186",1.02426324951669,0.665657843512735
"TNFRSF18",1.03640973217582,0.665867093800273
"CD244",0.947011393323659,0.666050984017669
"C11orf86",0.981126371987118,0.66614344536179
"RASSF8",1.0367101816483,0.666816858523947
"TCL1A",1.03618853991384,0.669780372184492
"POT1-AS1",1.20700631135268,0.670660395361671
"EDNRA",0.970076293984068,0.67226655423158
"AC005062.1",0.928782325718571,0.672381928822585
"CLEC10A",0.971401142487782,0.672789807331894
"AC116345.1",1.03513380683286,0.673094508576084
"ADAMTS6",1.05540767265055,0.673552737235785
"PRKCB",1.04019755593899,0.673875186046561
"AC010834.3",0.960217066837834,0.674676010796004
"TUBAL3",0.976219888173805,0.674825573780987
"IGLV1-47",0.986588961355566,0.676082349576716
"IGHV3-15",0.986979881984337,0.676398067779056
"RASSF9",0.954338796560273,0.676809090046061
"SCO2",1.03603480256253,0.676831617658759
"MADCAM1",1.03918744085421,0.678989101595169
"OLR1",1.02362213048844,0.681141627755627
"GPR25",0.951616492542754,0.681344398695528
"LINC01876",0.960801294173439,0.681375400576551
"C15orf48",1.0227155027374,0.681816091089496
"SELENBP1",0.97844826734606,0.681820165839268
"PRRX1",1.02568274896774,0.681878475140406
"COL1A1",1.02043997307877,0.683082450525987
"IGKV1OR2-6",0.977920083313658,0.683557966828492
"FAT3",0.830398053153449,0.683750545341228
"INHBA",0.978715587306052,0.683785300696025
"IGHV3-6",0.973615922205839,0.6850947404183
"ST6GALNAC5",1.03852640496914,0.685399205125556
"IGKV1-8",1.01819110790087,0.685464849998735
"TNFRSF13B",1.05641860786901,0.685567061199944
"IGLV2-18",0.986199440484322,0.687423185483921
"AC026369.2",0.938002144967665,0.688554911377874
"LINC01133",1.03225832387641,0.69050355752538
"PDGFC",0.967860768332669,0.690585406251508
"COL5A1",1.02517562873868,0.691741485172597
"FTH1",0.979318664041661,0.693568767890372
"LINC02446",1.0393081095974,0.695270750476205
"AC004540.1",1.09403288524511,0.696001028257788
"OASL",1.02918950546729,0.69650273645098
"TRIM40",0.970474048767654,0.696652354631683
"NEB",1.06537330307306,0.696939372513411
"AC100821.1",0.935296435963074,0.699262567013376
"LAX1",0.962203715840192,0.700410328318894
"LINC01752",0.968739030911643,0.700930059649197
"PRKG1",1.04316598507315,0.701300260316885
"IGHV3-23",0.988130118031299,0.702060636709335
"CARD16",0.961037879352017,0.702616775958725
"CTHRC1",1.01867098897057,0.703828198687655
"LINC01705",0.965328532031431,0.703834840051456
"DHRS9",1.01632245199481,0.70385682584053
"AC091182.2",0.966505183887319,0.706019286965305
"BICC1",1.03188855183347,0.707029120021479
"CLDN1",0.981464816502056,0.708813426988795
"CHN2-AS1",0.971076135010863,0.709217838329748
"IGLV1-40",0.988568983208434,0.709818525986438
"SLA2",0.95819459784773,0.710034490759504
"NKG7",1.02282967619556,0.7102978669156
"ROBO1",0.972420359144181,0.710847059330349
"SLC9A3R1",0.964036211717775,0.711238339499168
"IGHV1-2",1.01136494078378,0.712368777520598
"MIR4435-2HG",0.939367412645866,0.712728452149124
"PHLDA1",0.975698048224112,0.714553301001945
"HECW2",0.943948353672242,0.715041465237421
"HMGA2-AS1",0.950540058485847,0.716669875209288
"AL049844.2",0.961830465816373,0.718881217128288
"THBS1",1.02575874096439,0.718905814553931
"TMEM82",1.0217567588973,0.719996814203158
"LEF1-AS1",1.1677569757167,0.723492858050221
"ZFP92",1.05888219545184,0.723916787019087
"ID1",1.01890362635304,0.725123997338538
"RASSF8-AS1",1.08945728334384,0.726038369203755
"SPARC",1.02342054499303,0.727163000535013
"TNFSF13",1.03295946905264,0.727310954062887
"HTR2A",1.07176917686114,0.727631336026887
"NKD1",0.984141593883273,0.727903406077157
"TMEM54",1.0288199673963,0.728268218404051
"TK1",0.970966476309561,0.728357680378189
"WFDC3",0.971006900233261,0.728635363782904
"ALKAL1",1.02209840655531,0.729042274372061
"IFNG",0.960256467791234,0.729672583455154
"EPYC",0.978743549251316,0.729961432230419
"POSTN",1.01600759009981,0.730757809264376
"VASH2",0.94890328661262,0.730842258880093
"Z97989.1",1.0652135536575,0.733635888440245
"AHCYL2",0.977147948340323,0.734164501272844
"BX322234.1",0.947980606286764,0.735248842041008
"IGHV2-5",0.989698315054754,0.735699469806829
"CDH6",0.94904094687102,0.73579031107564
"SOX5",1.07333008871522,0.73581166534111
"HECW1",0.914943980880753,0.735856209220767
"FCRL6",1.0543095581286,0.737301947133999
"PCDHGA10",0.975372044151993,0.737386036294729
"ENDOG",0.979901309322397,0.737901689440249
"PWWP3B",1.05618773345277,0.73991915353202
"BTNL8",0.983076555954342,0.740262963839208
"SEPTIN1",1.04292668649786,0.740593868031913
"SH2D1A",0.962035972045531,0.740714162380208
"NLRC3",0.954249312615985,0.74174498048212
"COL15A1",1.02196035979751,0.744930671358835
"MMP11",1.01476060287811,0.744946200297868
"CALCA",0.97714635469171,0.745038040442564
"NINL",0.976920738711557,0.746762799489511
"IGHV4-31",1.01122517971907,0.746943467443139
"IGLV5-45",0.98852946057431,0.746956024567822
"TNC",1.0161985874132,0.750804855221928
"IGHV2-70",0.987909290807166,0.750928883556703
"H2BC18",1.02574382463955,0.751384533786067
"NAPSB",1.02511859112887,0.751939323096102
"PLXDC2",1.0218485824036,0.752721902981458
"AC245100.4",0.959089242716473,0.753187050539246
"PLAAT2",1.01855567653999,0.755354727619351
"CD40LG",1.03822833134409,0.758263993162629
"SLC9A3",0.985064547113642,0.7596218874341
"COL11A1",0.9857582416367,0.759824681527966
"S1PR4",0.974606609236223,0.760294510705
"SLC1A3",1.02444062418464,0.760893768408126
"AC004687.1",1.02807347637801,0.761608670809721
"PCDHGA11",0.945146219786188,0.762659490469157
"MGAT2",1.03450250591044,0.763806030911102
"IHO1",0.914230702916522,0.764133292931879
"IGHV1-24",1.01030832072804,0.765723764189182
"PABPC4L",1.07076641511651,0.766354707940559
"GZMA",0.982722934298402,0.769237744138513
"ESM1",0.979598660582642,0.770530865367531
"AC009975.1",0.970250171570397,0.770739267604235
"FRG1DP",1.03251939808481,0.771469067075921
"TSPAN1",1.01734635324716,0.772001633543058
"GNG5",0.979686430356613,0.772626583357806
"ADAMTS2",0.983089588459072,0.774989794629514
"KLHL31",1.04426080969182,0.775442693319953
"PRND",0.963123570599272,0.779601878643016
"AC134312.5",1.04007392038487,0.780140235460408
"IGLV9-49",0.988674104740163,0.780768549041446
"IGKJ1",0.992586715469029,0.781802181931113
"C2orf72",1.02071808921766,0.781854779394287
"AC004522.5",0.975947411026257,0.782502093968585
"AC009093.1",1.04081574082009,0.782540727178395
"ATP5F1D",1.02337564242357,0.782733400984515
"SYNDIG1",1.02333136570515,0.782807839755105
"TWIST1",1.02058034357863,0.784235479446633
"SHISA6",0.977444096300432,0.784291970092831
"IGHV3-69-1",0.98638602587281,0.784360970409215
"ADGRF5",1.02490125418871,0.784903500329096
"MT1G",1.01100699300829,0.784943986806612
"CFAP20DC",0.970188679867338,0.785076620405421
"IGHD",0.985212613478575,0.785205517838972
"DKK3",0.976528077765661,0.785956442294264
"MAP7D2",0.987712912193752,0.786767496035746
"PRF1",0.982052285437607,0.788247469694758
"IGLV4-69",0.991845328006179,0.791153195481212
"IDO1",0.986023778683992,0.791245583087497
"TBC1D10C",1.02703534192938,0.791670499270524
"CDKL5",1.03791762486099,0.792259018608555
"CD96",0.974249058874861,0.792262106218832
"IGLC3",1.00876506784247,0.792624623470574
"SH2D1B",1.04991931718466,0.793561172338595
"DKK2",0.979102818202277,0.793876407281361
"LINC01094",0.965006779010383,0.794800182943116
"APOL3",1.02106808008632,0.795866770407883
"PLAC8",0.988737388655207,0.795959591000503
"C17orf97",1.02830221851864,0.800642938775582
"IGLV2-5",0.988023945118691,0.803214579430558
"PAPPA",0.967728336857209,0.805425451963104
"IL17RD",1.02078664675455,0.805549538022092
"MS4A12",1.00752111186408,0.805685819901835
"CASP5",0.985167915121462,0.80587862549846
"TNFAIP6",1.0147298007112,0.806129811825083
"MRO",1.05199274965197,0.807958626602988
"GPC6",1.01916546589218,0.808561994916732
"IGHV4-61",0.990669070297505,0.80959886977713
"FBN1",1.01489906240122,0.810967321812801
"CDC42EP5",0.985048604231014,0.812465727132509
"MFAP2",1.01559828541888,0.812698621627436
"IGLV6-57",0.992623896094747,0.812862790473748
"COL1A2",1.01304964234518,0.813890554230749
"FOXC2",0.973782620451037,0.814479636804315
"C20orf144",0.950501635462007,0.814941983457802
"IL12RB1",0.977357035120714,0.814957339372358
"SULF1",1.0117277289306,0.817205125320185
"MTFP1",0.978718715623049,0.819412053995717
"LINC02669",0.891249832714225,0.819587189605201
"COL10A1",1.00875623607163,0.820291509159563
"RASL11A",0.985183691318915,0.821001006254034
"IGHJ3",1.00670588917285,0.821007324732525
"ITGB7",0.979208232442514,0.821379868456057
"TLR10",0.96894731279087,0.821568980843478
"ADAM12",1.01257440998477,0.825855435858263
"RTP4",1.019724097592,0.826246781512425
"RUNX2",1.02062983656316,0.826439375433635
"ARL10",1.03008971451876,0.827440901537074
"DERL3",0.981207009530129,0.827467279242971
"AKR7A3",0.982322329398888,0.828611013675589
"TENM2",1.05542343956084,0.82878358793965
"EMX2OS",1.04161829421631,0.828909185906935
"TTLL6",1.02305687936742,0.829359137687705
"GNLY",0.985905902543191,0.829460095872516
"CD74",0.985532611059936,0.829533746935102
"NR2F2-AS1",1.06413923202906,0.829882381575931
"IGLV2-23",0.993399737382836,0.830236000430755
"CA3-AS1",0.970760274724214,0.831841285060816
"IGHA2",1.00524879513784,0.832255823759304
"IGHV3-72",0.992831641098755,0.832270226699528
"AL163953.1",1.01641965917444,0.832301232247363
"IGKV3-15",0.99303474516106,0.832527844347056
"TET1",1.04117617433097,0.832655323810449
"COL5A2",0.987644347990713,0.835543545472015
"GPR176",1.01927232612586,0.83661913521671
"AURKAIP1",1.02004887983941,0.836986675609996
"TNFSF4",1.01723006123444,0.837525951012333
"TJP3",0.980815116680234,0.83759917922041
"VWA2",0.988533913059789,0.838740719281056
"NCR3",0.972215079140581,0.838927942162891
"NEK10",0.950719013757829,0.839549227878192
"IGKV3-7",1.00972773079817,0.839813173744963
"EMC6",1.01867257442758,0.844179409205425
"IGLV4-60",0.993147498440201,0.844769145376578
"AC079145.1",0.950072467053483,0.844825561509321
"GRAP2",0.972391258734992,0.845808758336906
"AL353593.1",0.926036551442648,0.84936673687322
"AIM2",1.01222514768401,0.851700713379901
"AC007128.1",1.01882879219983,0.854867532410497
"PCDHB9",0.980243768115592,0.855212903934922
"LOX",1.01262357282398,0.855534787303576
"CD79A",0.991660795311677,0.855730301347246
"SNHG14",1.02794684263882,0.856057358890282
"CD27",1.01394214645888,0.856941153532282
"CD7",1.01231155589051,0.856946522503935
"IGHV2-70D",0.992427024684719,0.857941302394317
"SCHIP1",1.05111306741379,0.859155799673116
"ITM2A",0.987932343039241,0.859616140983736
"PSME2P1",0.983639563370257,0.860058532687706
"CCDC148",0.961312543031393,0.860325864052521
"TMPRSS13",0.989416645106512,0.860857558209574
"ITM2C",1.01115853699635,0.861829057375723
"DNM3OS",0.982625686996704,0.862206032108043
"IGLC2",0.994045517331506,0.862222790441883
"HAS2",0.986265452997931,0.862995708503642
"CDH11",0.987970058756501,0.863422854336892
"GPR174",0.977577843876712,0.863615485898446
"DOK2",1.01324644224862,0.863618173519823
"HLA-DMB",0.987866219252567,0.863805434465417
"SALL4",1.01309492942404,0.863817506193859
"IKZF3",1.01481788489621,0.864634619134616
"TMEM37",1.01031976365904,0.865757475125566
"IGKC",1.0055736294697,0.865830419682805
