"logFC","AveExpr","t","P.Value","adj.P.Val","B","ensembl_id"
1.96767281281422,3.13511817478789,8.11241629570686,3.06864929684861e-10,4.89137708244015e-08,13.2634146821291,"ENSG00000213694.6"
1.6334565141538,5.80612413902245,8.13454799996486,2.85448475070751e-10,4.62520892746872e-08,13.2335989147453,"ENSG00000112769.20"
-2.67267534433717,1.44529711336059,-8.09334158829713,3.26620075536517e-10,5.16428483949109e-08,13.2329250321172,"ENSG00000160654.11"
3.11399128698223,0.139986212484436,7.971497872602,4.86927969156415e-10,7.63736781062454e-08,12.8289072853936,"ENSG00000171502.15"
1.98869363067579,2.82712728834192,7.96290228627639,5.0086529009158e-10,7.79362291867899e-08,12.7937319310276,"ENSG00000120820.12"
-3.58921125187689,4.51738733749752,-7.95249342132349,5.18282411522415e-10,8.00113776402242e-08,12.7232278553512,"ENSG00000007171.18"
3.79223783042233,0.367220355484139,7.93471562365564,5.49454185755938e-10,8.35085175653559e-08,12.7178446895916,"ENSG00000132031.13"
2.84850024302707,-0.337625914129453,7.93793994044747,5.43663524239984e-10,8.32739613769463e-08,12.7094470960477,"ENSG00000157103.12"
-3.30365350520929,0.0897637771560594,-7.87311880045939,6.72836251093759e-10,9.99365722647291e-08,12.5131086063456,"ENSG00000100450.13"
-2.21360284065542,7.32477224324368,-7.90243535687134,6.10968914214705e-10,9.21435117853347e-08,12.4865993921591,"ENSG00000168394.11"
3.16184170535827,0.822677593178211,7.85736132885827,7.08660771741745e-10,1.03686590229617e-07,12.4800090284284,"ENSG00000170558.10"
-5.00102109568034,1.41141129077135,-7.85001233011285,7.26020123039063e-10,1.03900368848933e-07,12.4580449697897,"ENSG00000156234.7"
2.60890394283893,5.41528665751329,7.88774038375955,6.41228265459699e-10,9.59688654397165e-08,12.4511303336166,"ENSG00000140937.14"
4.98641731245624,3.49808377762344,7.85205031231734,7.21163622941545e-10,1.03900368848933e-07,12.438555848303,"ENSG00000106483.12"
3.16184401460659,3.88507419269797,7.86246315076234,6.96856139601573e-10,1.02726026112996e-07,12.4378383404709,"ENSG00000116132.12"
-2.73829833352289,-0.958846645797426,-7.85127701257245,7.23002525338885e-10,1.03900368848933e-07,12.4088762044599,"ENSG00000073861.3"
2.43681178525356,0.708314714474914,7.76754978533939,9.52836954958953e-10,1.34397995244066e-07,12.1932516220432,"ENSG00000117600.12"
1.09628438650778,6.9954407140736,7.79073177956941,8.82676931837528e-10,1.25404086417439e-07,12.1120785148243,"ENSG00000135862.6"
2.42971292594109,1.55602898194336,7.73721145537661,1.05321818055912e-09,1.46449614525121e-07,12.0961894917073,"ENSG00000105928.16"
-2.35288292961392,1.62628335282504,-7.72631351939984,1.0918222583118e-09,1.50748360538459e-07,12.0615665613215,"ENSG00000181847.12"
3.41139977824126,-0.275525083387283,7.72311344453429,1.1034264436914e-09,1.51285166818277e-07,12.0336722781286,"ENSG00000157680.15"
1.59283665355911,5.3677107236905,7.76223888604664,9.6968599958084e-10,1.35797597912728e-07,12.0281121448553,"ENSG00000168386.18"
-2.77001145408389,0.607096605523198,-7.69029775057153,1.22983707020927e-09,1.65151956154266e-07,11.944862227038,"ENSG00000139193.4"
-1.85258922155771,2.58607149735588,-7.68809272208798,1.23883664554532e-09,1.65228784167085e-07,11.918023762141,"ENSG00000105122.13"
2.7004565550004,0.745320144673996,7.67463215321568,1.29523116318601e-09,1.70647169045261e-07,11.8971904028599,"ENSG00000121005.9"
-2.52134192106235,0.0805690373795251,-7.67222774938648,1.30557356711155e-09,1.70647169045261e-07,11.8793661073367,"ENSG00000174946.7"
1.69749733241676,2.30617800493103,7.67239792502598,1.30483883909212e-09,1.70647169045261e-07,11.8726139460449,"ENSG00000157510.14"
2.09734026949424,4.11507563886809,7.69661371012717,1.20442194730386e-09,1.62854459991996e-07,11.8725785176441,"ENSG00000133026.13"
1.67052505779722,5.60173439703345,7.70493283670601,1.17175155990865e-09,1.59537229747007e-07,11.8362138718972,"ENSG00000049323.16"
2.84747895326282,0.43212297912653,7.64393416911929,1.43371019994978e-09,1.84843119586731e-07,11.7965829879472,"ENSG00000156103.16"
1.41858538212683,3.27604797318494,7.65720355417162,1.37210990816182e-09,1.78156204367024e-07,11.781429989218,"ENSG00000204301.6"
-2.25196334123791,2.82357075655686,-7.64012672713875,1.45189433930208e-09,1.84843119586731e-07,11.7564123432952,"ENSG00000180644.8"
1.49775971100618,4.00524736021939,7.64117252050837,1.44687667394222e-09,1.84843119586731e-07,11.6888656855729,"ENSG00000071282.12"
2.39293844487416,1.67770893928275,7.60821396229901,1.61373504394798e-09,2.04121866268671e-07,11.6798288452154,"ENSG00000184304.16"
2.91398993230881,1.19640549692734,7.59637170940331,1.67831083223052e-09,2.08845096674652e-07,11.6466696761959,"ENSG00000117069.15"
2.66384708632579,0.18825023359517,7.59552399694907,1.68303199401179e-09,2.08845096674652e-07,11.6393009330416,"ENSG00000113578.18"
